6.780000,6.273000,18.700001,12.830000,398.000000,0.437000,0.078960,5.000000,6.000000,0.000000,394.920013,4.251500,0.000000,24.100000
11.970000,6.279000,18.700001,12.830000,398.000000,0.437000,0.101530,5.000000,74.500000,0.000000,373.660004,4.052200,0.000000,20.000000
12.340000,6.232000,18.700001,12.830000,398.000000,0.437000,0.056460,5.000000,53.700001,0.000000,386.399994,5.014100,0.000000,21.200001
5.290000,6.727000,19.000000,4.860000,281.000000,0.426000,0.041130,4.000000,33.500000,25.000000,396.899994,5.400700,0.000000,28.000000
6.720000,6.302000,19.000000,4.860000,281.000000,0.426000,0.036590,4.000000,32.200001,25.000000,396.899994,5.400700,0.000000,24.799999
9.620000,6.389000,18.500000,4.490000,247.000000,0.449000,0.050590,3.000000,48.000000,0.000000,396.899994,4.779400,0.000000,23.900000
12.860000,6.015000,18.500000,4.490000,247.000000,0.449000,0.051880,3.000000,45.099998,0.000000,395.989990,4.427200,0.000000,22.500000
5.500000,7.007000,17.799999,3.410000,270.000000,0.489000,0.056600,2.000000,86.300003,0.000000,396.899994,3.421700,0.000000,23.600000
8.810000,6.417000,17.799999,3.410000,270.000000,0.489000,0.046840,2.000000,66.099998,0.000000,392.179993,3.092300,0.000000,22.600000
8.160000,6.442000,18.200001,15.040000,270.000000,0.464000,0.042030,4.000000,53.599998,28.000000,395.010010,3.665900,0.000000,22.900000
10.590000,6.249000,18.200001,15.040000,270.000000,0.464000,0.042940,4.000000,77.300003,28.000000,396.899994,3.615000,0.000000,20.600000
11.340000,6.163000,18.000000,2.890000,276.000000,0.445000,0.115040,2.000000,69.599998,0.000000,391.829987,3.495200,0.000000,21.400000
3.570000,7.820000,18.000000,2.890000,276.000000,0.445000,0.081870,2.000000,36.900002,0.000000,393.529999,3.495200,0.000000,43.799999
9.420000,6.727000,20.900000,8.560000,384.000000,0.520000,0.148660,5.000000,79.900002,0.000000,394.760010,2.777800,0.000000,27.500000
10.630000,6.405000,20.900000,8.560000,384.000000,0.520000,0.228760,5.000000,85.400002,0.000000,70.800003,2.714700,0.000000,18.600000
12.330000,6.167000,20.900000,8.560000,384.000000,0.520000,0.139600,5.000000,90.000000,0.000000,392.690002,2.421000,0.000000,20.100000
18.660000,5.836000,20.900000,8.560000,384.000000,0.520000,0.171200,5.000000,91.900002,0.000000,395.670013,2.211000,0.000000,19.500000
12.270000,6.474000,20.900000,8.560000,384.000000,0.520000,0.128020,5.000000,97.099998,0.000000,395.239990,2.432900,0.000000,19.799999
13.000000,6.195000,20.900000,8.560000,384.000000,0.520000,0.107930,5.000000,54.400002,0.000000,393.489990,2.777800,0.000000,21.700001
16.209999,5.913000,17.799999,10.010000,432.000000,0.547000,0.123290,6.000000,92.900002,0.000000,394.950012,2.353400,0.000000,18.799999
10.450000,6.254000,17.799999,10.010000,432.000000,0.547000,0.142310,6.000000,84.199997,0.000000,388.739990,2.256500,0.000000,18.500000
12.040000,6.176000,17.799999,10.010000,432.000000,0.547000,0.131580,6.000000,72.500000,0.000000,393.299988,2.730100,0.000000,21.200001
15.370000,5.872000,17.799999,10.010000,432.000000,0.547000,0.130580,6.000000,73.099998,0.000000,338.630005,2.477500,0.000000,20.400000
14.370000,5.870000,19.100000,25.650000,188.000000,0.581000,0.068990,2.000000,69.699997,0.000000,389.149994,2.257700,0.000000,22.000000
17.930000,5.961000,19.100000,25.650000,188.000000,0.581000,0.092990,2.000000,92.900002,0.000000,378.089996,2.086900,0.000000,20.500000
17.580000,5.879000,19.100000,25.650000,188.000000,0.581000,0.098490,2.000000,95.800003,0.000000,379.380005,2.006300,0.000000,18.799999
27.260000,5.613000,19.100000,25.650000,188.000000,0.581000,0.387350,2.000000,95.599998,0.000000,359.290009,1.757200,0.000000,15.700000
15.390000,6.431000,21.200001,21.889999,437.000000,0.624000,0.325430,4.000000,98.800003,0.000000,396.899994,1.812500,0.000000,18.000000
12.600000,6.458000,21.200001,21.889999,437.000000,0.624000,0.340060,4.000000,98.900002,0.000000,395.040009,2.118500,0.000000,19.200001
11.120000,6.372000,21.200001,21.889999,437.000000,0.624000,0.590050,4.000000,97.900002,0.000000,385.760010,2.327400,0.000000,23.000000
17.309999,5.757000,21.200001,21.889999,437.000000,0.624000,0.976170,4.000000,98.400002,0.000000,262.760010,2.346000,0.000000,15.600000
16.900000,5.942000,21.200001,21.889999,437.000000,0.624000,0.322640,4.000000,93.500000,0.000000,378.250000,1.966900,0.000000,17.400000
21.320000,5.857000,21.200001,21.889999,437.000000,0.624000,0.249800,4.000000,98.199997,0.000000,392.040009,1.668600,0.000000,13.300000
24.160000,6.174000,21.200001,21.889999,437.000000,0.624000,0.290900,4.000000,93.599998,0.000000,388.079987,1.611900,0.000000,14.000000
26.820000,5.403000,14.700000,19.580000,403.000000,0.871000,3.321050,5.000000,100.000000,0.000000,396.899994,1.321600,1.000000,13.400000
29.290001,4.903000,14.700000,19.580000,403.000000,0.871000,2.779740,5.000000,97.800003,0.000000,396.899994,1.345900,0.000000,11.800000
16.650000,5.628000,14.700000,19.580000,403.000000,0.871000,2.155050,5.000000,100.000000,0.000000,169.270004,1.516600,0.000000,15.600000
28.320000,5.186000,14.700000,19.580000,403.000000,0.871000,2.330990,5.000000,93.800003,0.000000,356.989990,1.529600,0.000000,17.799999
14.100000,6.122000,14.700000,19.580000,403.000000,0.871000,1.656600,5.000000,97.300003,0.000000,372.799988,1.618000,0.000000,21.500000
12.120000,5.012000,14.700000,19.580000,403.000000,0.871000,1.126580,5.000000,88.000000,0.000000,343.279999,1.610200,1.000000,15.300000
15.120000,6.129000,14.700000,19.580000,403.000000,0.871000,1.413850,5.000000,96.000000,0.000000,321.019989,1.749400,1.000000,17.000000
16.139999,5.272000,14.700000,19.580000,403.000000,0.871000,2.446680,5.000000,94.000000,0.000000,88.629997,1.736400,0.000000,13.100000
6.430000,6.066000,14.700000,19.580000,403.000000,0.605000,1.342840,5.000000,100.000000,0.000000,353.890015,1.757300,0.000000,24.299999
5.500000,6.250000,14.700000,19.580000,403.000000,0.605000,1.273460,5.000000,92.599998,0.000000,338.920013,1.798400,1.000000,27.000000
1.920000,7.802000,14.700000,19.580000,403.000000,0.605000,1.833770,5.000000,98.199997,0.000000,389.609985,2.040700,1.000000,50.000000
11.640000,5.854000,14.700000,19.580000,403.000000,0.605000,2.242360,5.000000,91.800003,0.000000,395.109985,2.422000,0.000000,22.700001
3.700000,7.929000,14.700000,19.580000,403.000000,0.605000,2.010190,5.000000,96.199997,0.000000,369.299988,2.045900,0.000000,50.000000
11.100000,6.319000,14.700000,19.580000,403.000000,0.605000,2.300400,5.000000,96.099998,0.000000,297.089996,2.100000,0.000000,23.799999
14.430000,5.875000,14.700000,19.580000,403.000000,0.605000,1.207420,5.000000,94.599998,0.000000,292.290009,2.425900,0.000000,17.400000
14.690000,5.572000,16.600000,4.050000,296.000000,0.510000,0.139140,5.000000,88.500000,0.000000,396.899994,2.596100,0.000000,23.100000
9.640000,5.859000,16.600000,4.050000,296.000000,0.510000,0.084470,5.000000,68.699997,0.000000,393.230011,2.701900,0.000000,22.600000
10.110000,6.020000,16.600000,4.050000,296.000000,0.510000,0.070220,5.000000,47.200001,0.000000,393.230011,3.554900,0.000000,23.200001
6.920000,6.860000,16.600000,4.050000,296.000000,0.510000,0.066420,5.000000,74.400002,0.000000,391.269989,2.915300,0.000000,29.900000
7.560000,7.765000,17.799999,2.460000,193.000000,0.488000,0.065880,3.000000,83.300003,0.000000,395.559998,2.741000,0.000000,39.799999
4.820000,7.155000,17.799999,2.460000,193.000000,0.488000,0.091030,3.000000,92.199997,0.000000,394.119995,2.700600,0.000000,37.900002
13.980000,5.604000,17.799999,2.460000,193.000000,0.488000,0.083080,3.000000,89.800003,0.000000,391.000000,2.987900,0.000000,26.400000
4.450000,7.831000,17.799999,2.460000,193.000000,0.488000,0.056020,3.000000,53.599998,0.000000,392.630005,3.199200,0.000000,50.000000
4.560000,6.556000,15.200000,3.440000,398.000000,0.437000,0.125790,5.000000,29.100000,45.000000,382.839996,4.566700,0.000000,29.799999
5.100000,6.951000,15.200000,3.440000,398.000000,0.437000,0.090680,5.000000,21.500000,45.000000,377.679993,6.479800,0.000000,37.000000
2.870000,7.178000,15.200000,3.440000,398.000000,0.437000,0.086640,5.000000,26.299999,45.000000,390.489990,6.479800,0.000000,36.400002
4.380000,6.604000,15.600000,2.930000,265.000000,0.401000,0.014390,1.000000,18.799999,60.000000,376.700012,6.219600,0.000000,29.100000
4.080000,7.287000,12.600000,1.520000,329.000000,0.404000,0.040110,2.000000,34.099998,80.000000,396.899994,7.309000,0.000000,33.299999
6.620000,7.274000,12.600000,1.520000,329.000000,0.404000,0.037680,2.000000,38.299999,80.000000,392.200012,7.309000,0.000000,34.599998
4.450000,7.135000,17.000000,1.470000,402.000000,0.403000,0.017780,3.000000,13.900000,95.000000,384.299988,7.653400,0.000000,32.900002
3.110000,7.610000,14.700000,2.030000,348.000000,0.415000,0.021770,2.000000,15.700000,82.500000,395.380005,6.270000,0.000000,42.299999
2.880000,8.034000,14.700000,2.680000,224.000000,0.416100,0.020090,4.000000,31.900000,95.000000,390.549988,5.118000,0.000000,50.000000
10.970000,6.326000,18.600000,10.590000,277.000000,0.489000,0.229690,4.000000,52.500000,0.000000,394.869995,4.354900,0.000000,24.400000
14.660000,6.064000,18.600000,10.590000,277.000000,0.489000,0.135870,4.000000,59.099998,0.000000,381.320007,4.239200,1.000000,24.400000
17.270000,5.960000,18.600000,10.590000,277.000000,0.489000,0.174460,4.000000,92.099998,0.000000,393.250000,3.877100,1.000000,21.700001
16.030001,5.807000,18.600000,10.590000,277.000000,0.489000,0.217190,4.000000,53.799999,0.000000,390.940002,3.652600,1.000000,22.400000
29.549999,5.412000,18.600000,10.590000,277.000000,0.489000,0.289550,4.000000,9.800000,0.000000,348.929993,3.587500,0.000000,23.700001
13.510000,5.888000,16.400000,13.890000,276.000000,0.550000,0.045600,5.000000,56.000000,0.000000,392.799988,3.112100,1.000000,23.299999
17.920000,5.951000,16.400000,13.890000,276.000000,0.550000,0.110690,5.000000,93.800003,0.000000,396.899994,2.889300,1.000000,21.500000
9.710000,6.951000,17.400000,6.200000,307.000000,0.507000,0.358090,8.000000,88.500000,0.000000,391.700012,2.861700,1.000000,26.700001
9.930000,6.879000,17.400000,6.200000,307.000000,0.507000,0.623560,8.000000,77.699997,0.000000,390.390015,3.272100,1.000000,27.500000
4.140000,8.266000,17.400000,6.200000,307.000000,0.504000,0.315330,8.000000,78.300003,0.000000,385.049988,2.894400,0.000000,44.799999
3.130000,8.040000,17.400000,6.200000,307.000000,0.504000,0.382140,8.000000,86.500000,0.000000,387.380005,3.215700,0.000000,37.599998
3.920000,7.686000,17.400000,6.200000,307.000000,0.504000,0.298190,8.000000,17.000000,0.000000,377.510010,3.375100,0.000000,46.700001
11.650000,5.981000,17.400000,6.200000,307.000000,0.504000,0.537000,8.000000,68.099998,0.000000,378.350006,3.671500,0.000000,24.299999
2.470000,8.337000,17.400000,6.200000,307.000000,0.507000,0.575290,8.000000,73.300003,0.000000,385.910004,3.838400,0.000000,41.700001
8.050000,6.726000,17.400000,6.200000,307.000000,0.507000,0.447910,8.000000,66.500000,0.000000,360.200012,3.651900,1.000000,29.000000
9.540000,6.631000,17.400000,6.200000,307.000000,0.507000,0.520580,8.000000,76.500000,0.000000,388.450012,4.148000,1.000000,25.100000
6.360000,6.481000,16.600000,4.930000,300.000000,0.428000,0.082440,6.000000,18.500000,30.000000,379.410004,6.189900,0.000000,23.700001
11.380000,6.897000,16.600000,4.930000,300.000000,0.428000,0.113290,6.000000,54.299999,30.000000,391.250000,6.336100,0.000000,22.000000
11.220000,6.358000,16.600000,4.930000,300.000000,0.428000,0.102900,6.000000,52.900002,30.000000,372.750000,7.035500,0.000000,22.200001
12.500000,5.593000,19.100000,5.860000,330.000000,0.431000,0.206080,7.000000,76.500000,22.000000,372.489990,7.954900,0.000000,17.600000
9.160000,6.108000,19.100000,5.860000,330.000000,0.431000,0.339830,7.000000,34.900002,22.000000,390.179993,8.055500,0.000000,24.299999
9.520000,6.433000,19.100000,5.860000,330.000000,0.431000,0.164390,7.000000,49.099998,22.000000,374.709991,7.826500,0.000000,24.500000
5.900000,6.487000,19.100000,5.860000,330.000000,0.431000,0.140300,7.000000,13.000000,22.000000,396.279999,7.396700,0.000000,24.400000
3.530000,6.957000,19.100000,5.860000,330.000000,0.431000,0.082210,7.000000,6.800000,22.000000,386.089996,8.906700,0.000000,29.600000
6.570000,6.108000,16.400000,3.640000,315.000000,0.392000,0.048190,1.000000,32.000000,80.000000,392.890015,9.220300,0.000000,21.900000
3.110000,7.454000,15.900000,3.750000,244.000000,0.394000,0.015380,3.000000,34.200001,90.000000,386.339996,6.336100,0.000000,44.000000
7.790000,7.333000,13.000000,3.970000,264.000000,0.647000,0.663510,5.000000,100.000000,20.000000,383.290009,1.894600,0.000000,36.000000
9.590000,7.203000,13.000000,3.970000,264.000000,0.647000,0.540110,5.000000,81.800003,20.000000,392.799988,2.112100,0.000000,33.799999
5.910000,8.398000,13.000000,3.970000,264.000000,0.647000,0.520140,5.000000,91.500000,20.000000,386.859985,2.288500,0.000000,48.799999
8.100000,7.206000,13.000000,3.970000,264.000000,0.647000,0.550070,5.000000,91.599998,20.000000,387.890015,1.930100,0.000000,36.500000
14.790000,7.014000,13.000000,3.970000,264.000000,0.647000,0.785700,5.000000,84.599998,20.000000,384.070007,2.132900,0.000000,30.700001
3.160000,7.470000,13.000000,3.970000,264.000000,0.575000,0.540500,5.000000,52.599998,20.000000,390.299988,2.872000,0.000000,43.500000
13.000000,5.856000,18.600000,6.960000,223.000000,0.464000,0.299160,3.000000,42.099998,20.000000,388.649994,4.429000,0.000000,21.100000
7.730000,6.538000,18.600000,6.960000,223.000000,0.464000,0.114600,3.000000,58.700001,20.000000,394.959991,3.917500,0.000000,24.400000
3.530000,6.758000,17.600000,6.410000,254.000000,0.447000,0.056440,4.000000,32.900002,40.000000,396.899994,4.077600,1.000000,32.400002
6.050000,7.267000,17.600000,6.410000,254.000000,0.447000,0.104690,4.000000,49.000000,40.000000,389.250000,4.787200,1.000000,33.200001
7.190000,6.482000,17.600000,6.410000,254.000000,0.447000,0.079780,4.000000,32.099998,40.000000,396.899994,4.140300,0.000000,29.100000
3.760000,7.820000,14.900000,3.330000,216.000000,0.442900,0.035780,5.000000,64.500000,20.000000,387.309998,4.694700,0.000000,45.400002
3.010000,7.645000,14.900000,3.330000,216.000000,0.442900,0.061290,5.000000,49.700001,20.000000,377.070007,5.211900,1.000000,46.000000
7.850000,7.088000,15.300000,2.970000,285.000000,0.400000,0.009060,1.000000,20.799999,90.000000,394.720001,7.307300,0.000000,32.200001
12.930000,6.230000,18.200001,1.760000,241.000000,0.385000,0.019650,1.000000,31.500000,80.000000,341.600006,9.089200,0.000000,20.100000
7.600000,6.315000,16.600000,5.320000,293.000000,0.405000,0.045900,6.000000,45.599998,52.500000,396.899994,7.317200,0.000000,22.299999
3.330000,6.861000,19.200001,4.950000,245.000000,0.411000,0.035020,4.000000,27.900000,80.000000,396.899994,5.116700,0.000000,28.500000
4.700000,6.630000,19.200001,4.950000,245.000000,0.411000,0.036150,4.000000,23.400000,80.000000,396.899994,5.116700,0.000000,27.900000
10.400000,6.009000,16.000000,13.920000,289.000000,0.437000,0.081990,4.000000,42.299999,0.000000,396.899994,5.502700,0.000000,21.700001
7.390000,6.549000,16.000000,13.920000,289.000000,0.437000,0.053720,4.000000,51.000000,0.000000,392.850006,5.960400,0.000000,27.100000
4.970000,6.345000,14.800000,2.240000,358.000000,0.400000,0.064660,5.000000,20.100000,70.000000,368.239990,7.827800,0.000000,22.500000
6.070000,6.871000,14.800000,2.240000,358.000000,0.400000,0.044170,5.000000,47.400002,70.000000,390.859985,7.827800,0.000000,24.799999
8.670000,6.495000,16.100000,6.090000,329.000000,0.433000,0.092660,7.000000,18.400000,34.000000,383.609985,5.491700,0.000000,26.400000
6.930000,7.236000,18.400000,2.180000,222.000000,0.472000,0.055150,7.000000,41.099998,33.000000,393.679993,4.022000,0.000000,36.099998
6.470000,7.420000,18.400000,2.180000,222.000000,0.472000,0.075030,7.000000,71.900002,33.000000,396.899994,3.099200,0.000000,33.400002
4.540000,6.635000,18.400000,9.900000,304.000000,0.544000,0.492980,4.000000,82.500000,0.000000,396.899994,3.317500,0.000000,22.799999
12.640000,4.973000,18.400000,9.900000,304.000000,0.544000,2.635480,4.000000,37.799999,0.000000,350.450012,2.519400,0.000000,16.100000
11.720000,6.023000,18.400000,9.900000,304.000000,0.544000,0.261690,4.000000,90.400002,0.000000,396.299988,2.834000,0.000000,19.400000
9.280000,6.567000,18.400000,9.900000,304.000000,0.544000,0.369200,4.000000,87.300003,0.000000,395.690002,3.602300,0.000000,23.799999
18.330000,5.914000,18.400000,9.900000,304.000000,0.544000,0.318270,4.000000,83.199997,0.000000,390.700012,3.998600,0.000000,17.799999
10.360000,6.382000,18.400000,9.900000,304.000000,0.544000,0.402020,4.000000,67.199997,0.000000,395.209991,3.532500,0.000000,23.100000
7.200000,6.426000,19.600000,7.380000,287.000000,0.493000,0.167600,5.000000,52.299999,0.000000,396.899994,4.540400,0.000000,23.799999
7.700000,6.041000,19.600000,7.380000,287.000000,0.493000,0.351140,5.000000,49.900002,0.000000,396.899994,4.721100,0.000000,20.400000
6.120000,6.415000,19.600000,7.380000,287.000000,0.493000,0.341090,5.000000,40.099998,0.000000,396.899994,4.721100,0.000000,25.000000
6.150000,6.312000,19.600000,7.380000,287.000000,0.493000,0.303470,5.000000,28.900000,0.000000,396.899994,5.415900,0.000000,23.000000
9.970000,5.868000,16.900000,3.240000,430.000000,0.460000,0.066170,4.000000,25.799999,0.000000,382.440002,5.214600,0.000000,19.299999
9.090000,6.144000,16.900000,3.240000,430.000000,0.460000,0.045440,4.000000,32.200001,0.000000,368.570007,5.873600,0.000000,19.799999
7.830000,6.031000,16.900000,6.060000,304.000000,0.437900,0.034660,1.000000,23.299999,35.000000,362.250000,6.640700,0.000000,19.400000
6.750000,6.310000,20.200001,5.190000,224.000000,0.515000,0.037380,5.000000,38.500000,0.000000,389.399994,6.458400,0.000000,20.700001
9.800000,5.869000,20.200001,5.190000,224.000000,0.515000,0.034270,5.000000,46.299999,0.000000,396.899994,5.231100,0.000000,19.500000
8.510000,6.059000,20.200001,5.190000,224.000000,0.515000,0.033060,5.000000,37.299999,0.000000,396.140015,4.812200,0.000000,20.600000
9.290000,5.968000,20.200001,5.190000,224.000000,0.515000,0.061510,5.000000,58.500000,0.000000,396.899994,4.812200,0.000000,18.700001
8.650000,6.540000,15.900000,1.890000,422.000000,0.518000,0.024980,1.000000,59.700001,0.000000,389.959991,6.266900,0.000000,16.500000
4.610000,6.874000,17.600000,3.780000,370.000000,0.484000,0.030490,5.000000,28.100000,55.000000,387.970001,6.465400,0.000000,31.200001
12.670000,5.898000,18.799999,4.390000,352.000000,0.442000,0.061620,3.000000,52.299999,0.000000,364.609985,8.013600,0.000000,17.200001
5.990000,6.635000,17.000000,2.010000,280.000000,0.435000,0.015010,4.000000,29.700001,80.000000,390.940002,8.344000,0.000000,24.500000
5.980000,6.490000,19.700001,1.250000,335.000000,0.429000,0.062110,1.000000,44.400002,40.000000,396.899994,8.792100,0.000000,22.900000
7.790000,5.884000,18.299999,1.690000,411.000000,0.411000,0.072440,4.000000,18.500000,60.000000,392.329987,10.710300,0.000000,18.600000
8.050000,5.663000,22.000000,1.910000,334.000000,0.413000,0.043010,4.000000,21.900000,80.000000,382.799988,10.585700,0.000000,18.200001
17.600000,6.212000,20.200001,18.100000,666.000000,0.770000,8.982960,24.000000,97.400002,0.000000,377.730011,2.122200,1.000000,17.799999
11.480000,6.127000,20.200001,18.100000,666.000000,0.770000,5.201770,24.000000,83.400002,0.000000,395.429993,2.722700,1.000000,22.700001
7.790000,6.398000,20.200001,18.100000,666.000000,0.770000,4.541920,24.000000,88.000000,0.000000,374.559998,2.518200,0.000000,25.000000
10.190000,5.362000,20.200001,18.100000,666.000000,0.770000,3.678220,24.000000,96.199997,0.000000,380.790009,2.103600,0.000000,20.799999
5.290000,8.780000,20.200001,18.100000,666.000000,0.718000,3.474280,24.000000,82.900002,0.000000,354.549988,1.904700,1.000000,21.900000
14.000000,4.963000,20.200001,18.100000,666.000000,0.718000,3.696950,24.000000,91.400002,0.000000,316.029999,1.752300,0.000000,21.900000
3.260000,4.970000,20.200001,18.100000,666.000000,0.631000,4.898220,24.000000,100.000000,0.000000,375.519989,1.332500,0.000000,50.000000
2.960000,7.016000,20.200001,18.100000,666.000000,0.631000,6.538760,24.000000,97.500000,0.000000,392.049988,1.202400,1.000000,50.000000
8.880000,5.875000,20.200001,18.100000,666.000000,0.668000,8.267250,24.000000,89.599998,0.000000,347.880005,1.129600,1.000000,50.000000
37.970001,4.138000,20.200001,18.100000,666.000000,0.668000,18.498199,24.000000,100.000000,0.000000,396.899994,1.137000,0.000000,13.800000
23.240000,6.649000,20.200001,18.100000,666.000000,0.671000,15.288000,24.000000,93.300003,0.000000,363.019989,1.344900,0.000000,13.900000
23.690001,6.380000,20.200001,18.100000,666.000000,0.671000,23.648199,24.000000,96.199997,0.000000,396.899994,1.386100,0.000000,13.100000
17.209999,6.968000,20.200001,18.100000,666.000000,0.671000,88.976196,24.000000,91.900002,0.000000,396.899994,1.416500,0.000000,10.400000
23.600000,5.536000,20.200001,18.100000,666.000000,0.700000,9.187020,24.000000,100.000000,0.000000,396.899994,1.580400,0.000000,11.300000
30.629999,4.368000,20.200001,18.100000,666.000000,0.700000,20.084900,24.000000,91.199997,0.000000,285.829987,1.439500,0.000000,8.800000
28.280001,4.652000,20.200001,18.100000,666.000000,0.700000,24.393801,24.000000,100.000000,0.000000,396.899994,1.467200,0.000000,10.500000
30.620001,4.880000,20.200001,18.100000,666.000000,0.700000,14.333700,24.000000,100.000000,0.000000,372.920013,1.589500,0.000000,10.200000
17.110001,5.713000,20.200001,18.100000,666.000000,0.700000,6.962150,24.000000,97.000000,0.000000,394.429993,1.926500,0.000000,15.100000
25.680000,5.036000,20.200001,18.100000,666.000000,0.700000,11.577900,24.000000,97.000000,0.000000,396.899994,1.770000,0.000000,9.700000
16.350000,5.887000,20.200001,18.100000,666.000000,0.693000,13.359800,24.000000,94.699997,0.000000,396.899994,1.782100,0.000000,12.700000
19.370001,6.405000,20.200001,18.100000,666.000000,0.693000,5.872050,24.000000,96.000000,0.000000,396.899994,1.676800,0.000000,12.500000
30.590000,5.453000,20.200001,18.100000,666.000000,0.693000,38.351799,24.000000,100.000000,0.000000,396.899994,1.489600,0.000000,5.000000
