3.000000000000000000e+00,8.300000000000000000e+01,1.600000000000000000e+01,1.600000000000000000e+01,6.000000000000000000e+03,1.538009948730468750e+02,1.676614629104733467e-03,3.185567911714315414e-04,4.000000000000000000e+00,0.000000000000000000e+00,8.215411216951906681e-04,3.772382857277989388e-03,2.341069984436035156e+01,4.807109832763671875e+01,7.004399776458740234e+00,2.400000000000000000e+01,1.592800021171569824e-03,7.000000000000000000e+00,0.000000000000000000e+00,1.676600004429928958e-05
4.000000000000000000e+00,9.300000000000000000e+01,2.600000000000000000e+01,4.000000000000000000e+00,1.900000000000000000e+02,7.929479980468750000e+01,3.785385051742196083e-04,2.551020006649196148e-04,3.000000000000000000e+00,1.645819611439947039e-05,1.645820011617615819e-04,3.554970491677522659e-03,3.963809967041015625e+01,6.550000000000000000e+01,4.226900100708007812e+00,1.900000000000000000e+01,7.570799789391458035e-04,7.000000000000000000e+00,1.069783029379323125e-04,2.633300027810037136e-04
3.000000000000000000e+00,9.700000000000000000e+01,1.800000000000000000e+01,1.200000000000000000e+01,3.500000000000000000e+02,6.747540283203125000e+01,4.225216107442975044e-04,1.690086064627394080e-04,1.000000000000000000e+00,2.414409209450241178e-05,1.448646071366965771e-04,2.885218942537903786e-03,4.243700027465820312e+01,6.805020141601562500e+01,4.322199821472167969e+00,1.600000000000000000e+01,7.484700181521475315e-04,7.000000000000000000e+00,0.000000000000000000e+00,4.345900088082998991e-04
3.000000000000000000e+00,9.800000000000000000e+01,3.800000000000000000e+01,6.000000000000000000e+00,1.000000000000000000e+03,1.194365997314453125e+02,4.952043294906616211e-03,5.212677206145599484e-05,2.000000000000000000e+00,8.687795343575999141e-05,3.475118137430399656e-05,2.727967686951160431e-03,5.487179946899414062e+01,7.921019744873046875e+01,6.229300022125244141e+00,2.100000000000000000e+01,1.494299969635903835e-03,5.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.000000000000000000e+00,1.000000000000000000e+02,1.600000000000000000e+01,3.000000000000000000e+01,5.000000000000000000e+03,1.604754028320312500e+02,4.253860097378492355e-03,4.317350976634770632e-04,2.000000000000000000e+00,7.745834882371127605e-04,4.063388914801180363e-04,4.571312572807073593e-03,3.628969955444335938e+01,4.688890075683593750e+01,5.436100006103515625e+00,2.800000000000000000e+01,1.980900065973401070e-03,7.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.000000000000000000e+00,1.020000000000000000e+02,1.700000000000000000e+01,1.600000000000000000e+01,1.500000000000000000e+03,8.177220153808593750e+01,2.333484357222914696e-03,4.304485919419676065e-04,4.000000000000000000e+00,0.000000000000000000e+00,2.492071071173995733e-04,2.899863990023732185e-03,4.516540145874023438e+01,6.475000000000000000e+01,4.531199932098388672e+00,1.500000000000000000e+01,1.246000058017671108e-03,6.000000000000000000e+00,0.000000000000000000e+00,2.265499933855608106e-04
4.000000000000000000e+00,1.050000000000000000e+02,2.800000000000000000e+01,8.000000000000000000e+00,2.000000000000000000e+03,5.083739852905273438e+01,6.641086074523627758e-04,2.213694970123469830e-04,1.000000000000000000e+00,1.844746111601125449e-05,1.475797034800052643e-04,2.656434429809451103e-03,4.579019927978515625e+01,7.688890075683593750e+01,3.500000000000000000e+00,1.300000000000000000e+01,6.641100044362246990e-04,6.000000000000000000e+00,0.000000000000000000e+00,2.951599890366196632e-04
5.000000000000000000e+00,1.060000000000000000e+02,2.000000000000000000e+01,1.000000000000000000e+01,1.200000000000000000e+02,1.606463928222656250e+02,3.430344397202134132e-03,6.336304941214621067e-04,7.000000000000000000e+00,0.000000000000000000e+00,9.468041389482095838e-05,5.535162985324859619e-03,2.836359977722167969e+01,3.779470062255859375e+01,4.767099857330322266e+00,2.900000000000000000e+01,2.767599886283278465e-03,1.000000000000000000e+01,8.739731129026040435e-05,1.019600022118538618e-04
5.000000000000000000e+00,1.180000000000000000e+02,1.600000000000000000e+01,1.400000000000000000e+01,3.500000000000000000e+02,1.079117965698242188e+02,6.701305508613586426e-03,7.061018259264528751e-04,5.000000000000000000e+00,1.332267493125982583e-05,4.662935971282422543e-04,3.237410215660929680e-03,6.707440185546875000e+01,7.132510375976562500e+01,4.378600120544433594e+00,2.700000000000000000e+01,1.332300016656517982e-03,9.000000000000000000e+00,2.398081996943801641e-04,0.000000000000000000e+00
4.000000000000000000e+00,1.270000000000000000e+02,2.600000000000000000e+01,2.800000000000000000e+01,1.100000000000000000e+03,1.147806015014648438e+02,2.629612572491168976e-03,2.873894118238240480e-04,5.000000000000000000e+00,2.442809927742928267e-04,3.448672068770974874e-04,3.649844788014888763e-03,4.044269943237304688e+01,5.993700027465820312e+01,4.996099948883056641e+00,1.600000000000000000e+01,1.580600044690072536e-03,5.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.000000000000000000e+00,1.320000000000000000e+02,2.100000000000000000e+01,1.000000000000000000e+01,8.000000000000000000e+02,1.151274032592773438e+02,2.651148475706577301e-03,6.600369815714657307e-04,8.000000000000000000e+00,9.900554141495376825e-05,6.930388044565916061e-04,4.147232044488191605e-03,3.076600074768066406e+01,4.948540115356445312e+01,4.678999900817871094e+00,3.000000000000000000e+01,8.250499959103763103e-04,8.000000000000000000e+00,0.000000000000000000e+00,5.170300137251615524e-04
6.000000000000000000e+00,1.380000000000000000e+02,2.100000000000000000e+01,6.000000000000000000e+00,5.000000000000000000e+02,1.337015991210937500e+02,4.499794449657201767e-03,4.201052943244576454e-04,3.000000000000000000e+00,1.867134778876788914e-05,7.468539115507155657e-05,3.874304471537470818e-03,2.146859931945800781e+01,5.052529907226562500e+01,5.489200115203857422e+00,2.900000000000000000e+01,1.008299994282424450e-03,1.000000000000000000e+01,0.000000000000000000e+00,5.601400043815374374e-04
5.000000000000000000e+00,1.390000000000000000e+02,1.800000000000000000e+01,2.000000000000000000e+01,8.000000000000000000e+02,9.950879669189453125e+01,7.340200245380401611e-04,1.082980015780776739e-04,1.000000000000000000e+00,2.406623025308363140e-05,5.775894969701766968e-04,2.695417730137705803e-03,2.272649955749511719e+01,6.873210144042968750e+01,6.705399990081787109e+00,2.300000000000000000e+01,1.961400033906102180e-03,7.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.000000000000000000e+00,1.400000000000000000e+02,2.600000000000000000e+01,1.000000000000000000e+01,5.000000000000000000e+02,8.391719818115234375e+01,2.853513229638338089e-03,4.929658025503158569e-04,3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.607333801686763763e-03,5.120819854736328125e+01,5.204940032958984375e+01,2.866300106048583984e+00,3.100000000000000000e+01,6.541300099343061447e-04,9.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.000000000000000000e+00,1.410000000000000000e+02,1.700000000000000000e+01,1.400000000000000000e+01,5.000000000000000000e+02,2.166936035156250000e+02,1.249464880675077438e-02,4.815924912691116333e-04,4.000000000000000000e+00,5.351027357392013073e-05,1.070205034920945764e-04,4.334332421422004700e-03,2.792550086975097656e+01,4.516049957275390625e+01,6.339499950408935547e+00,1.800000000000000000e+01,1.203999971039593220e-03,5.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.000000000000000000e+00,1.420000000000000000e+02,2.300000000000000000e+01,2.000000000000000000e+01,8.000000000000000000e+02,1.298598022460937500e+02,2.315077697858214378e-03,3.337688976898789406e-04,5.000000000000000000e+00,7.811612158548086882e-05,1.008408144116401672e-03,3.472616663202643394e-03,3.639339828491210938e+01,5.752149963378906250e+01,6.758699893951416016e+00,3.600000000000000000e+01,7.527599809691309929e-04,1.100000000000000000e+01,2.840585948433727026e-04,1.228600041940808296e-03
6.000000000000000000e+00,1.440000000000000000e+02,1.800000000000000000e+01,7.000000000000000000e+01,2.520000000000000000e+03,2.675585937500000000e+02,2.781493403017520905e-02,7.081595831550657749e-04,1.000000000000000000e+01,0.000000000000000000e+00,1.278621057281270623e-04,5.616098642349243164e-03,3.460350036621093750e+01,4.060250091552734375e+01,4.162899971008300781e+00,3.600000000000000000e+01,8.556899847462773323e-04,1.200000000000000000e+01,8.851994789438322186e-05,1.967099960893392563e-04
5.000000000000000000e+00,1.490000000000000000e+02,2.500000000000000000e+01,6.000000000000000000e+00,8.000000000000000000e+02,7.411740112304687500e+01,8.750000270083546638e-04,2.053570933640003204e-04,6.000000000000000000e+00,1.785714266588911414e-05,4.464285666472278535e-05,3.517857054248452187e-03,4.641220092773437500e+01,7.181729888916015625e+01,3.794399976730346680e+00,3.400000000000000000e+01,9.285699925385415554e-04,5.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.000000000000000000e+00,1.540000000000000000e+02,2.500000000000000000e+01,2.000000000000000000e+01,7.000000000000000000e+02,1.016796035766601562e+02,1.406194409355521202e-03,4.271983052603900433e-04,5.000000000000000000e+00,0.000000000000000000e+00,1.245994935743510723e-04,3.453186247497797012e-03,2.679789924621582031e+01,5.459790039062500000e+01,5.314400196075439453e+00,2.200000000000000000e+01,1.032399944961071014e-03,4.000000000000000000e+00,0.000000000000000000e+00,5.695999716408550739e-04
6.000000000000000000e+00,1.580000000000000000e+02,1.800000000000000000e+01,1.000000000000000000e+01,1.600000000000000000e+02,1.505003967285156250e+02,5.666689481586217880e-03,6.315286154858767986e-04,6.000000000000000000e+00,3.755034995265305042e-04,4.096401971764862537e-04,4.625520668923854828e-03,3.022220039367675781e+01,4.559410095214843750e+01,4.907700061798095703e+00,1.400000000000000000e+01,1.006999984383583069e-03,6.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.000000000000000000e+00,1.600000000000000000e+02,1.900000000000000000e+01,6.000000000000000000e+00,1.500000000000000000e+02,6.464160156250000000e+01,6.723441765643656254e-04,3.361720882821828127e-04,1.000000000000000000e+00,1.540788944112136960e-04,2.031040057772770524e-04,2.759412862360477448e-03,5.357759857177734375e+01,7.829440307617187500e+01,4.228400230407714844e+00,4.100000000000000000e+01,6.373299984261393547e-04,6.000000000000000000e+00,7.003585778875276446e-05,6.303199916146695614e-05
3.000000000000000000e+00,1.610000000000000000e+02,1.800000000000000000e+01,8.000000000000000000e+00,2.500000000000000000e+02,4.190940093994140625e+01,2.757509064394980669e-04,1.909044949570670724e-04,0.000000000000000000e+00,0.000000000000000000e+00,1.696928957244381309e-04,2.142372308298945427e-03,5.446770095825195312e+01,9.130690002441406250e+01,3.688100099563598633e+00,1.700000000000000000e+01,6.681699887849390507e-04,6.000000000000000000e+00,0.000000000000000000e+00,2.121199941029772162e-05
5.000000000000000000e+00,1.620000000000000000e+02,1.600000000000000000e+01,1.600000000000000000e+01,1.000000000000000000e+03,1.280783996582031250e+02,2.753792097792029381e-03,9.495834819972515106e-05,4.000000000000000000e+00,2.405611012363806367e-04,1.645945012569427490e-04,3.969258628785610199e-03,3.539300155639648438e+01,5.640190124511718750e+01,5.271100044250488281e+00,2.700000000000000000e+01,4.304799949750304222e-04,8.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.000000000000000000e+00,1.630000000000000000e+02,1.600000000000000000e+01,2.800000000000000000e+01,5.000000000000000000e+02,1.613466033935546875e+02,6.109906826168298721e-03,5.774825112894177437e-04,9.000000000000000000e+00,3.279529919382184744e-04,7.272001239471137524e-04,4.135059658437967300e-03,3.412089920043945312e+01,4.710340118408203125e+01,5.846600055694580078e+00,4.800000000000000000e+01,1.347500015981495380e-03,9.000000000000000000e+00,3.778589016292244196e-04,1.711100048851221800e-04
4.000000000000000000e+00,1.680000000000000000e+02,2.200000000000000000e+01,4.000000000000000000e+00,4.000000000000000000e+02,9.076860046386718750e+01,1.610453473404049873e-03,3.927935031242668629e-04,4.000000000000000000e+00,0.000000000000000000e+00,1.833036949392408133e-04,3.469676245003938675e-03,4.474240112304687500e+01,5.953210067749023438e+01,4.569799900054931641e+00,1.500000000000000000e+01,7.070300052873790264e-04,6.000000000000000000e+00,0.000000000000000000e+00,3.273299953434616327e-04
6.000000000000000000e+00,1.690000000000000000e+02,2.000000000000000000e+01,1.400000000000000000e+01,7.300000000000000000e+02,1.620876007080078125e+02,7.596726529300212860e-03,5.716349114663898945e-04,7.000000000000000000e+00,2.557314001023769379e-04,7.521511870436370373e-04,3.986401017755270004e-03,2.353030014038085938e+01,5.103400039672851562e+01,5.769800186157226562e+00,2.800000000000000000e+01,2.602400025352835655e-03,6.000000000000000000e+00,0.000000000000000000e+00,1.504299962107324973e-05
1.000000000000000000e+00,1.710000000000000000e+02,1.800000000000000000e+01,6.000000000000000000e+00,2.300000000000000000e+02,6.950759887695312500e+01,1.750700030243024230e-04,2.042483974946662784e-04,4.000000000000000000e+00,5.835667616338469088e-05,2.042483974946662784e-04,1.458916929550468922e-03,4.506119918823242188e+01,1.129599990844726562e+02,9.140000343322753906e+00,1.100000000000000000e+01,5.835699848830699921e-04,4.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.000000000000000000e+00,1.750000000000000000e+02,1.600000000000000000e+01,2.400000000000000000e+01,3.000000000000000000e+02,8.107019805908203125e+01,1.746793161146342754e-03,1.042861986206844449e-04,0.000000000000000000e+00,2.607154056022409350e-05,1.433934958186000586e-04,2.620189916342496872e-03,4.747999954223632812e+01,7.508460235595703125e+01,5.079599857330322266e+00,1.400000000000000000e+01,8.082200074568390846e-04,6.000000000000000000e+00,2.607154056022409350e-05,3.910699888365343213e-05
5.000000000000000000e+00,1.780000000000000000e+02,2.200000000000000000e+01,8.000000000000000000e+00,3.000000000000000000e+02,1.573320007324218750e+02,7.742664776742458344e-03,2.234724961454048753e-04,1.000000000000000000e+00,1.314544060733169317e-04,9.859080892056226730e-04,3.799032419919967651e-03,3.304169845581054688e+01,5.777159881591796875e+01,5.858099937438964844e+00,2.900000000000000000e+01,1.892899977974593639e-03,6.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.000000000000000000e+00,1.800000000000000000e+02,2.300000000000000000e+01,4.000000000000000000e+00,1.000000000000000000e+02,6.761940002441406250e+01,1.565761980600655079e-03,3.983078931923955679e-04,4.000000000000000000e+00,4.120426456211134791e-05,1.126249902881681919e-03,1.661905320361256599e-03,4.943330001831054688e+01,8.991739654541015625e+01,7.132199764251708984e+00,1.700000000000000000e+01,8.378200000151991844e-04,6.000000000000000000e+00,9.614328155294060707e-05,2.746999962255358696e-04
2.000000000000000000e+00,1.810000000000000000e+02,2.500000000000000000e+01,1.000000000000000000e+01,2.000000000000000000e+02,7.596420288085937500e+01,6.096651195548474789e-04,1.368636003462597728e-04,4.000000000000000000e+00,1.244214072357863188e-04,3.234957111999392509e-04,2.090280177071690559e-03,4.510179901123046875e+01,7.830950164794921875e+01,6.541699886322021484e+00,1.500000000000000000e+01,9.331600158475339413e-04,6.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.000000000000000000e+00,1.820000000000000000e+02,2.500000000000000000e+01,1.200000000000000000e+01,2.000000000000000000e+02,1.641114044189453125e+02,3.372031962499022484e-03,4.038923943880945444e-04,7.000000000000000000e+00,1.127142022596672177e-04,1.568605424836277962e-03,4.987601190805435181e-03,4.046039962768554688e+01,4.378150177001953125e+01,5.636499881744384766e+00,3.200000000000000000e+01,1.277399947866797447e-03,8.000000000000000000e+00,2.160355070373043418e-04,1.089600031264126301e-03
4.000000000000000000e+00,1.840000000000000000e+02,2.000000000000000000e+01,1.400000000000000000e+01,2.700000000000000000e+02,1.017863998413085938e+02,1.453175442293286324e-03,5.382131203077733517e-04,2.000000000000000000e+00,5.382131348596885800e-05,3.049873921554535627e-04,4.180122166872024536e-03,2.256900024414062500e+01,5.460940170288085938e+01,4.296100139617919922e+00,1.500000000000000000e+01,9.687800193205475807e-04,4.000000000000000000e+00,0.000000000000000000e+00,2.152899978682398796e-04
2.000000000000000000e+00,1.870000000000000000e+02,2.500000000000000000e+01,8.000000000000000000e+00,1.000000000000000000e+02,7.912799835205078125e+01,5.007704021409153938e-04,8.988186891656368971e-05,4.000000000000000000e+00,1.926040022226516157e-05,1.720595755614340305e-03,2.754237269982695580e-03,5.053269958496093750e+01,6.714219665527343750e+01,5.344999790191650391e+00,2.800000000000000000e+01,4.365700006019324064e-04,6.000000000000000000e+00,0.000000000000000000e+00,6.420099907700205222e-06
4.000000000000000000e+00,1.930000000000000000e+02,2.200000000000000000e+01,2.000000000000000000e+01,1.200000000000000000e+03,1.207014007568359375e+02,5.495623685419559479e-03,2.398882934357970953e-04,5.000000000000000000e+00,0.000000000000000000e+00,2.180803130613639951e-05,3.612863831222057343e-03,4.483869934082031250e+01,6.091749954223632812e+01,4.808899879455566406e+00,3.100000000000000000e+01,5.161199951544404030e-04,5.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.000000000000000000e+00,1.940000000000000000e+02,1.800000000000000000e+01,2.000000000000000000e+01,8.000000000000000000e+02,1.085423965454101562e+02,2.100535901263356209e-03,3.983775095548480749e-04,2.000000000000000000e+00,0.000000000000000000e+00,4.345937049947679043e-04,3.078371752053499222e-03,2.847620010375976562e+01,6.192940139770507812e+01,5.835299968719482422e+00,1.100000000000000000e+01,2.535100094974040985e-03,4.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.000000000000000000e+00,1.960000000000000000e+02,1.800000000000000000e+01,2.800000000000000000e+01,8.000000000000000000e+02,8.415779876708984375e+01,2.368245506659150124e-03,6.004003225825726986e-04,4.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.785190008580684662e-03,4.886750030517578125e+01,7.774849700927734375e+01,4.904200077056884766e+00,1.500000000000000000e+01,8.672400144860148430e-04,6.000000000000000000e+00,5.003335536457598209e-05,1.000699994619935751e-04
3.000000000000000000e+00,2.010000000000000000e+02,2.300000000000000000e+01,2.000000000000000000e+00,3.000000000000000000e+01,6.678179931640625000e+01,6.858533015474677086e-04,1.682282018009573221e-04,2.000000000000000000e+00,5.176251215743832290e-05,1.112894038669764996e-03,2.406956860795617104e-03,5.677840042114257812e+01,9.797850036621093750e+01,4.935500144958496094e+00,1.900000000000000000e+01,4.270400095265358686e-04,6.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.000000000000000000e+00,2.030000000000000000e+02,1.800000000000000000e+01,2.800000000000000000e+01,2.000000000000000000e+03,1.291463928222656250e+02,2.631069859489798546e-03,5.997291882522404194e-04,4.000000000000000000e+00,7.738440763205289841e-05,3.385567979421466589e-04,5.146062932908535004e-03,2.502449989318847656e+01,4.308269882202148438e+01,4.191699981689453125e+00,3.500000000000000000e+01,8.318800246343016624e-04,9.000000000000000000e+00,1.741149026202037930e-04,4.836499865632504225e-04
3.000000000000000000e+00,2.040000000000000000e+02,1.800000000000000000e+01,8.000000000000000000e+00,6.000000000000000000e+02,6.221939849853515625e+01,1.099195680581033230e-03,3.217158082406967878e-04,0.000000000000000000e+00,4.021447603008709848e-05,2.010723983403295279e-04,2.386058913543820381e-03,4.431639862060546875e+01,9.089890289306640625e+01,4.539299964904785156e+00,1.400000000000000000e+01,7.104600081220269203e-04,7.000000000000000000e+00,0.000000000000000000e+00,1.072399973054416478e-04
3.000000000000000000e+00,2.090000000000000000e+02,2.000000000000000000e+01,6.000000000000000000e+00,1.500000000000000000e+02,7.214099884033203125e+01,1.237902324646711349e-03,3.938779991585761309e-04,5.000000000000000000e+00,1.875609632406849414e-05,2.719633921515196562e-04,3.376097185537219048e-03,4.591640090942382812e+01,6.887779998779296875e+01,3.752799987792968750e+00,2.400000000000000000e+01,7.971299928613007069e-04,8.000000000000000000e+00,1.219145997310988605e-04,3.563700011000037193e-04
4.000000000000000000e+00,2.100000000000000000e+02,2.300000000000000000e+01,2.000000000000000000e+01,1.000000000000000000e+02,8.396579742431640625e+01,2.672697417438030243e-03,3.769189061131328344e-04,3.000000000000000000e+00,0.000000000000000000e+00,1.713267993181943893e-04,2.912554889917373657e-03,4.404759979248046875e+01,7.807060241699218750e+01,4.611800193786621094e+00,1.000000000000000000e+01,7.195699727162718773e-04,3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.000000000000000000e+00,2.120000000000000000e+02,1.700000000000000000e+01,5.600000000000000000e+01,5.400000000000000000e+02,1.996853942871093750e+02,5.146297160536050797e-03,4.531331069301813841e-04,1.000000000000000000e+00,3.236664997530169785e-05,2.912998024839907885e-04,4.790264181792736053e-03,2.538310050964355469e+01,3.390539932250976562e+01,6.709499835968017578e+00,2.900000000000000000e+01,2.087600063532590866e-03,7.000000000000000000e+00,0.000000000000000000e+00,1.618299938854761422e-05
4.000000000000000000e+00,2.130000000000000000e+02,2.900000000000000000e+01,1.200000000000000000e+01,8.000000000000000000e+02,6.667379760742187500e+01,3.208947891835123301e-04,4.584212001645937562e-05,2.000000000000000000e+00,0.000000000000000000e+00,1.948290009750053287e-04,2.292105928063392639e-03,3.851259994506835938e+01,7.216000366210937500e+01,5.460000038146972656e+00,2.000000000000000000e+01,1.031400053761899471e-03,9.000000000000000000e+00,2.521316928323358297e-04,1.489900023443624377e-04
2.000000000000000000e+00,2.150000000000000000e+02,2.700000000000000000e+01,2.400000000000000000e+01,2.500000000000000000e+02,7.397219848632812500e+01,2.647278131917119026e-03,4.548844008240848780e-04,7.000000000000000000e+00,7.457121682818979025e-06,1.864280056906864047e-04,2.684563864022493362e-03,5.888579940795898438e+01,8.868890380859375000e+01,4.411099910736083984e+00,2.400000000000000000e+01,5.816600169055163860e-04,8.000000000000000000e+00,1.043997035594657063e-04,2.386300038779154420e-04
6.000000000000000000e+00,2.190000000000000000e+02,2.100000000000000000e+01,8.000000000000000000e+00,7.300000000000000000e+02,1.309409942626953125e+02,4.758302122354507446e-03,7.565501146018505096e-04,1.000000000000000000e+01,7.963685493450611830e-05,1.393645070493221283e-04,3.384566400200128555e-03,3.680469894409179688e+01,5.724710083007812500e+01,5.776500225067138672e+00,1.100000000000000000e+01,5.972799845039844513e-04,2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.000000000000000000e+00,2.200000000000000000e+02,2.700000000000000000e+01,8.000000000000000000e+00,2.800000000000000000e+02,5.504700088500976562e+01,6.428090273402631283e-04,1.264541933778673410e-04,0.000000000000000000e+00,7.376496068900451064e-05,9.484066686127334833e-05,2.529084449633955956e-03,6.284519958496093750e+01,8.386669921875000000e+01,3.933300018310546875e+00,2.200000000000000000e+01,5.268899840302765369e-04,6.000000000000000000e+00,0.000000000000000000e+00,1.791399990906938910e-04
6.000000000000000000e+00,2.230000000000000000e+02,1.600000000000000000e+01,1.000000000000000000e+01,1.600000000000000000e+03,1.811040039062500000e+02,5.635409615933895111e-03,5.817933124490082264e-04,1.000000000000000000e+01,0.000000000000000000e+00,4.563085094559937716e-04,5.007985513657331467e-03,2.080369949340820312e+01,3.922549819946289062e+01,5.699299812316894531e+00,3.000000000000000000e+01,1.722599961794912815e-03,8.000000000000000000e+00,3.650468133855611086e-04,1.174999983049929142e-03
